"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"United States","USA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Uzbekistan","UZB","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.8302001953125","99.8714981079102","99.8923645019531","99.8980407714844","99.8954620361328","99.9","99.8932418823242","99.9169769287109","99.9467315673828","99.791829300026","99.9950103759766","99.9996795654297","100","100","100","100","100","100","100","100","100","100","100","",
"St. Vincent and the Grenadines","VCT","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5223770141602","81.2259292602539","81.9263305664063","82.6204071044922","83.3050079345703","83.9769668579102","84.6331329345703","85.2703475952148","85.8871231079102","86.4887084960938","86.67","87.6740417480469","88.2716445922852","88.8817672729492","89.511116027832","90.1609649658203","91.23","91.5053634643555","92.1911773681641","92.880241394043","93.5681686401367","94.25146484375","94.930046081543","95.6046981811523","96.2762069702148","96.9453582763672","97.6129379272461","98.2797393798828","98.946403503418","",
"Venezuela, RB","VEN","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.940829","99.5513305664063","99.6257629394531","99.7","99.743034362793","99.7","99.3","99.5","99.9","100","99.8","99.7001800537109","99.6906585693359","99.7003631591797","99.7305603027344","99.7771224975586","99.8356704711914","99.9009857177734","99.9544067382813","99.9866790771484","99.9981994628906","100","100","100","100","100","100","100","",
"British Virgin Islands","VGB","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4663162231445","95.6788940429688","95.8909378051758","96.0998229980469","96.3023834228516","96.495475769043","96.6759262084961","96.8405838012695","96.9862823486328","97.1115417480469","97.2216186523438","97.3234405517578","97.4239273071289","97.5300216674805","97.6486358642578","97.7864685058594","97.9448013305664","98.119499206543","98.3061828613281","98.5004806518555","99.3178787231445","99.7119750976563","99.752685546875","99.8588638305664","99.7054824829102","100","100","100","100","100","",
"Virgin Islands (U.S.)","VIR","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Vietnam","VNM","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6","98.9819412231445","99.0234451293945","99.0497589111328","99.0678100585938","99.4","99.1068649291992","99.141716003418","99.6","99.1","99.3612823486328","99.4642028808594","99.6","99.88","100","99.8","99.9648742675781","99.9","100","100","100","100","100","",
"Vanuatu","VUT","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.4630889892578","74.2180480957031","74.9603652954102","75.6868896484375","76.3944549560547","77.0815887451172","77.7535400390625","78.4172286987305","79.0795822143555","79.7475433349609","80.4280242919922","81.1277236938477","82.78","84.6029173419773","83.3330459594727","82.3453386179562","82.3","85.6069259643555","86.3605728149414","86.2","87.9474792480469","89.2715301513672","91.4","92.2874984741211","93.5836563110352","94.7501373291016","",
"World","WLD","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.3413687400913","94.8071246718341","94.7789248584644","94.6167862676692","94.6909268947748","94.5286494230513","94.9973808376302","95.2820299254786","94.7846692558819","95.0057537389428","95.1855770081834","95.1342920114128","95.2476607395552","95.4939904919652","95.7128524001239","95.7695303855797","95.7832690801392","95.7001392006059","95.9381601077918","96.2841629029237","96.2950642416606","96.3561119071662","96.2789697528927","96.7729667616817","97.0950040705981","97.017052664875","97.2765345678105","",
"Samoa","WSM","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0807113647461","97.2314147949219","97.3789596557617","97.5201797485352","97.6519317626953","97.7710342407227","97.8743515014648","97.9587020874023","98.0226287841797","98.0713577270508","98.1118392944336","98.1509857177734","98.1957244873047","98.2529983520508","98.3294906616211","98.5722554505113","98.5398330688477","98.2","99.7","98.9343414306641","98.6825013917239","99.1998519897461","99.3255844116211","99.4","99.566032409668","99.8575134277344","99.9304809570313","99.991096496582","100","",
"Kosovo","XKX","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.89","100","99.86","99.93","99.8","100","100","99.9","",
"Yemen, Rep.","YEM","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.2","91.6290969848633","91.7269134521484","91.8152618408203","91.8909683227539","89.8","91.9918365478516","92.0123596191406","92.017692565918","92.0147705078125","92.0105133056641","92.0118560791016","91.59","91.05","94.9646643109541","92.1823577880859","92.2643051147461","92.3538589477539","100","99.856803894043","99.1339797973633","98.5","95.92","93.0847625732422","92.9342498779297","93.0055770874023","85","93.1465301513672","",
"South Africa","ZAF","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2983245849609","85.4151077270508","84.2","85.5903244018555","85.6525268554688","85.7064743041992","85.7590866088867","87.7","85.8880386352539","85.9780044555664","86.0884628295898","86.2152786254883","86.3540878295898","86.5005187988281","86.6501922607422","86.7987365722656","86.9426422119141","87.0818405151367","87.2171020507813","87.3492279052734","87.4789962768555","87.6071929931641","87.7345962524414","87.8618774414063","",
"Zambia","ZMB","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7","35.1093902587891","39.2","37.5866508483887","38.8173828125","40.0386352539063","44.1","42.440071105957","48","44.7673645019531","44.1","47.0355911254883","45.1","48","47.6","51.6112747192383","52.7977752685547","47.8","55.2154808044434","56.4379501342773","49.8","58.8882446289063","60.1081924438477","61.3234252929688","61.5","67.7","70.1712188720703","75.2","76.7953186035156","79.8782653808594","",
"Zimbabwe","ZWE","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4796600341797","85.5194854736328","80.4","85.577018737793","85.5884094238281","85.5840072631836","85.5606384277344","87.4","85.4578628540039","85.3906173706055","85.3220443725586","85.2590713500977","85.208625793457","85.1774063110352","91.4","85.1723098754883","85.1899337768555","90.8619412200543","85.2436599731445","83.2","85.2937393188477","85.3117446899414","83.4","81.2","85.345344543457","85.3523483276367","85.3585739135742","85.3646697998047","",
